SqFt,Bedrooms,Bathrooms,AgeYears,GarageSpaces,LotSize,OverallQuality,DistanceToCityKm,Neighborhood,SalePrice,RoomsTotal,QualityPerAge
1332.0,1,1.0,6.0,3.0,3218.0,2,0.4,Suburb,209254.0,2.0,0.2857142857142857
1896.0,5,2.6,4.0,2.0,5562.0,6,14.5,Waterfront,468269.0,7.6,1.2
3442.0,4,2.7,15.0,1.0,7608.0,8,22.3,Downtown,537558.0,6.7,0.5
2002.0,4,3.4,7.0,1.0,5838.0,7,40.5,Suburb,373126.0,7.4,0.875
1628.0,2,1.5,20.0,0.0,2720.0,8,1.1,Suburb,310524.0,3.5,0.38095238095238093
2307.0,2,1.3,3.0,1.0,4737.0,4,7.6,Rural,295774.0,3.3,1.0
2065.0,2,2.2,21.0,2.0,5490.0,3,1.8,Downtown,386128.0,4.2,0.13636363636363635
2031.0,4,2.7,7.0,1.0,2522.0,7,2.4,Rural,257754.0,6.7,0.875
2134.0,5,3.2,0.0,1.0,6107.0,2,11.0,Waterfront,436918.0,8.2,2.0
2931.0,3,2.4,3.0,2.0,9150.0,5,30.4,Downtown,482309.0,5.4,1.25
1178.0,2,2.1,54.0,2.0,2495.0,7,7.2,Downtown,276466.0,4.1,0.12727272727272726
2060.0,3,3.5,40.0,0.0,4594.0,1,15.2,Waterfront,377384.0,6.5,0.024390243902439025
1290.0,3,2.7,5.0,1.0,4074.0,4,0.2,Downtown,255142.0,5.7,0.6666666666666666
2106.0,3,2.9,30.0,1.0,6284.0,2,0.3,Rural,268347.0,5.9,0.06451612903225806
1295.0,4,2.6,19.0,2.0,2412.0,6,7.3,Suburb,229623.0,6.6,0.3
1570.0,4,2.4,71.0,0.0,3054.0,1,3.9,Downtown,237937.0,6.4,0.013888888888888888
1638.0,2,1.7,9.0,2.0,4523.0,7,17.6,Rural,267748.0,3.7,0.7
2337.0,1,1.2,23.0,1.0,5832.0,3,2.9,Suburb,327248.0,2.2,0.125
2305.0,5,3.0,1.0,1.0,3626.0,1,4.5,Suburb,341473.0,8.0,0.5
1115.0,2,1.6,10.0,3.0,2133.0,8,6.0,Suburb,260512.0,3.6,0.7272727272727273
1830.0,2,1.9,66.0,0.0,5984.0,7,2.6,Suburb,287582.0,3.9,0.1044776119402985
1410.0,2,1.9,15.0,1.0,3924.0,2,19.1,Downtown,264141.0,3.9,0.125
1108.0,1,1.4,7.0,0.0,3842.0,7,5.0,Suburb,239094.0,2.4,0.875
1681.0,3,2.4,3.0,2.0,4983.0,3,4.4,Waterfront,378346.0,5.4,0.75
1630.0,4,2.6,24.0,2.0,5487.0,9,15.2,Downtown,349764.0,6.6,0.36
3135.0,3,2.0,21.0,1.0,5321.0,8,3.0,Suburb,457112.0,5.0,0.36363636363636365
2038.0,3,1.7,9.0,0.0,6062.0,5,13.6,Suburb,360706.0,4.7,0.5
1042.0,4,3.8,60.0,1.0,1299.0,7,1.0,Rural,162984.0,7.8,0.11475409836065574
1489.0,3,2.3,0.0,2.0,4084.0,3,1.6,Downtown,291636.0,5.3,3.0
2362.0,4,2.8,7.0,2.0,5384.0,1,24.1,Waterfront,456387.0,6.8,0.125
2949.0,4,2.4,51.0,2.0,5891.0,1,14.8,Suburb,340720.0,6.4,0.019230769230769232
928.0,1,2.6,8.0,2.0,2954.0,2,3.9,Downtown,261170.0,3.6,0.2222222222222222
766.0,4,2.4,6.0,1.0,2424.0,8,8.1,Downtown,247474.0,6.4,1.1428571428571428
2829.0,3,2.1,15.0,1.0,3540.0,1,22.9,Downtown,372167.0,5.1,0.0625
2014.0,5,3.7,35.0,1.0,5240.0,5,1.9,Suburb,324146.0,8.7,0.1388888888888889
1322.0,3,2.6,2.0,1.0,2705.0,9,0.5,Suburb,310830.0,5.6,3.0
2094.0,5,4.0,57.0,1.0,4515.0,9,6.2,Rural,330855.0,9.0,0.15517241379310345
500.0,4,3.8,32.0,2.0,1557.0,2,1.2,Suburb,141218.0,7.8,0.06060606060606061
1802.0,2,2.0,4.0,2.0,3447.0,7,1.7,Downtown,382701.0,4.0,1.4
1980.0,3,1.8,25.0,3.0,6671.0,1,17.8,Suburb,267902.0,4.8,0.038461538461538464
2308.0,5,3.4,10.0,1.0,3723.0,3,0.2,Rural,292307.0,8.4,0.2727272727272727
1242.0,4,3.1,10.0,2.0,3384.0,6,13.6,Downtown,333509.0,7.1,0.5454545454545454
1847.0,2,2.7,31.0,2.0,5072.0,9,5.8,Downtown,421564.0,4.7,0.28125
1291.0,4,2.2,66.0,2.0,2298.0,10,6.6,Downtown,315836.0,6.2,0.14925373134328357
1940.0,3,2.9,3.0,1.0,3777.0,2,8.9,Rural,211158.0,5.9,0.5
1308.0,1,1.2,11.0,1.0,4081.0,7,4.5,Suburb,262208.0,2.2,0.5833333333333334
1576.0,3,2.7,13.0,0.0,4653.0,4,1.0,Suburb,271840.0,5.7,0.2857142857142857
1252.0,2,1.6,9.0,1.0,2450.0,2,0.9,Rural,159731.0,3.6,0.2
2158.0,4,2.5,9.0,2.0,5240.0,3,11.2,Rural,266907.0,6.5,0.3
2272.0,3,2.7,1.0,0.0,3049.0,6,2.0,Suburb,345858.0,5.7,3.0
1671.0,4,3.2,23.0,1.0,2807.0,10,0.2,Rural,279664.0,7.2,0.4166666666666667
1821.0,1,1.6,11.0,2.0,4220.0,9,31.1,Downtown,368665.0,2.6,0.75
1003.0,3,2.3,4.0,2.0,1402.0,8,31.5,Downtown,253396.0,5.3,1.6
1635.0,2,1.4,34.0,2.0,5133.0,10,3.8,Downtown,384623.0,3.4,0.2857142857142857
1772.0,2,1.0,32.0,2.0,5053.0,9,0.2,Downtown,405134.0,3.0,0.2727272727272727
3241.0,2,2.1,13.0,1.0,10923.0,4,10.4,Suburb,451822.0,4.1,0.2857142857142857
1188.0,2,1.9,7.0,1.0,3320.0,4,14.2,Waterfront,307916.0,3.9,0.5
2605.0,3,1.8,20.0,1.0,8760.0,9,1.1,Downtown,489243.0,4.8,0.42857142857142855
2348.0,3,2.0,7.0,2.0,5812.0,8,1.2,Downtown,466213.0,5.0,1.0
1954.0,3,2.1,5.0,3.0,5042.0,2,13.8,Suburb,302087.0,5.1,0.3333333333333333
2767.0,3,1.6,26.0,0.0,9538.0,8,20.4,Waterfront,605918.0,4.6,0.2962962962962963
2005.0,4,2.5,1.0,2.0,5367.0,1,12.5,Suburb,282922.0,6.5,0.5
2014.0,5,2.9,2.0,1.0,2559.0,9,1.8,Suburb,375450.0,7.9,3.0
1771.0,3,2.1,0.0,2.0,5073.0,9,4.2,Downtown,406040.0,5.1,9.0
2473.0,3,1.9,3.0,0.0,8118.0,8,7.3,Downtown,493165.0,4.9,2.0
2403.0,2,1.0,1.0,1.0,7281.0,5,1.4,Waterfront,516629.0,3.0,2.5
1456.0,5,4.5,100.0,2.0,3702.0,5,1.9,Waterfront,378493.0,9.5,0.04950495049504951
1074.0,2,2.3,7.0,2.0,2947.0,3,2.7,Downtown,255932.0,4.3,0.375
1688.0,3,1.9,3.0,2.0,5870.0,5,5.7,Waterfront,462684.0,4.9,1.25
1360.0,3,2.4,6.0,1.0,1916.0,4,5.7,Suburb,236424.0,5.4,0.5714285714285714
1765.0,3,2.5,55.0,1.0,4827.0,1,13.5,Rural,185229.0,5.5,0.017857142857142856
2481.0,2,2.3,15.0,1.0,4594.0,9,11.2,Suburb,380431.0,4.3,0.5625
1548.0,4,2.5,9.0,2.0,4137.0,10,19.6,Suburb,302582.0,6.5,1.0
1776.0,2,2.2,41.0,3.0,4613.0,4,14.3,Suburb,270291.0,4.2,0.09523809523809523
1832.0,4,2.6,10.0,1.0,2845.0,3,2.3,Suburb,242543.0,6.6,0.2727272727272727
2267.0,2,1.0,8.0,1.0,3798.0,6,3.2,Downtown,415101.0,3.0,0.6666666666666666
564.0,2,2.1,5.0,2.0,1483.0,1,5.6,Downtown,194079.0,4.1,0.16666666666666666
1466.0,5,4.1,9.0,1.0,2192.0,5,0.2,Suburb,278241.0,9.1,0.5
1916.0,2,3.0,8.0,2.0,3468.0,7,18.7,Rural,262611.0,5.0,0.7777777777777778
2460.0,4,2.3,23.0,1.0,7678.0,2,0.4,Downtown,421189.0,6.3,0.08333333333333333
1529.0,3,2.6,7.0,2.0,2985.0,10,3.1,Suburb,300278.0,5.6,1.25
768.0,2,1.5,17.0,2.0,1784.0,9,6.7,Waterfront,328234.0,3.5,0.5
2141.0,5,3.9,1.0,2.0,7204.0,6,5.8,Downtown,470439.0,8.9,3.0
1451.0,2,1.0,4.0,2.0,2499.0,2,8.5,Suburb,205241.0,3.0,0.4
1146.0,4,2.3,10.0,1.0,2402.0,8,6.0,Suburb,267256.0,6.3,0.7272727272727273
1457.0,2,1.3,55.0,2.0,3781.0,8,2.1,Rural,216004.0,3.3,0.14285714285714285
1699.0,4,2.9,9.0,2.0,4990.0,1,1.8,Downtown,343319.0,6.9,0.1
1467.0,1,1.0,22.0,1.0,4803.0,1,19.0,Suburb,207661.0,2.0,0.043478260869565216
587.0,3,2.6,6.0,1.0,1940.0,1,2.5,Rural,117827.0,5.6,0.14285714285714285
2293.0,4,3.4,3.0,0.0,6848.0,4,2.6,Waterfront,548165.0,7.4,1.0
2501.0,5,3.8,1.0,2.0,4315.0,4,4.3,Suburb,358500.0,8.8,2.0
2158.0,5,4.3,7.0,1.0,2713.0,8,1.2,Suburb,377835.0,9.3,1.0
1174.0,4,3.1,3.0,2.0,2445.0,1,5.7,Suburb,215564.0,7.1,0.25
1689.0,4,2.3,4.0,1.0,2577.0,10,8.7,Rural,251478.0,6.3,2.0
1796.0,2,2.4,29.0,2.0,5090.0,3,12.3,Suburb,315419.0,4.4,0.1
2129.0,3,2.0,0.0,1.0,5792.0,1,9.9,Downtown,357554.0,5.0,1.0
2168.0,3,2.8,16.0,1.0,2821.0,9,1.3,Waterfront,520872.0,5.8,0.5294117647058824
1396.0,3,3.1,10.0,2.0,4361.0,10,4.9,Suburb,338193.0,6.1,0.9090909090909091
1845.0,3,2.5,14.0,2.0,3270.0,9,0.3,Suburb,338030.0,5.5,0.6
2052.0,3,1.6,17.0,1.0,4502.0,7,0.2,Downtown,415836.0,4.6,0.3888888888888889
2601.0,2,1.2,8.0,1.0,7117.0,8,4.6,Suburb,431813.0,3.2,0.8888888888888888
2187.0,4,3.6,7.0,1.0,4784.0,1,2.3,Suburb,318073.0,7.6,0.125
2234.0,2,1.6,26.0,2.0,4948.0,5,9.2,Suburb,349751.0,3.6,0.18518518518518517
1846.0,3,2.3,41.0,2.0,2494.0,2,10.3,Downtown,314055.0,5.3,0.047619047619047616
2576.0,3,2.7,4.0,2.0,5470.0,1,18.1,Suburb,356494.0,5.7,0.2
2025.0,4,3.2,2.0,2.0,5992.0,3,11.4,Waterfront,447317.0,7.2,1.0
1326.0,4,3.0,46.0,2.0,4382.0,7,0.4,Downtown,324544.0,7.0,0.14893617021276595
2572.0,4,2.8,9.0,0.0,5532.0,1,3.7,Waterfront,495603.0,6.8,0.1
2184.0,2,1.5,16.0,3.0,4749.0,2,2.6,Suburb,318798.0,3.5,0.11764705882352941
1556.0,3,2.7,9.0,2.0,4382.0,2,3.9,Rural,198201.0,5.7,0.2
1536.0,2,2.0,3.0,1.0,5174.0,4,1.4,Rural,217693.0,4.0,1.0
1963.0,3,2.2,18.0,1.0,3561.0,3,0.8,Suburb,299883.0,5.2,0.15789473684210525
2055.0,3,2.8,15.0,0.0,4546.0,3,5.9,Rural,216549.0,5.8,0.1875
1909.0,1,1.0,5.0,0.0,5786.0,10,10.2,Rural,277301.0,2.0,1.6666666666666667
1971.0,3,1.9,12.0,2.0,5129.0,5,9.7,Suburb,334919.0,4.9,0.38461538461538464
2735.0,5,3.1,32.0,2.0,3978.0,3,4.8,Suburb,378342.0,8.1,0.09090909090909091
2389.0,5,3.0,18.0,2.0,6316.0,7,5.9,Suburb,386426.0,8.0,0.3684210526315789
1905.0,3,2.2,2.0,2.0,3104.0,5,5.8,Rural,235530.0,5.2,1.6666666666666667
2318.0,1,1.7,16.0,2.0,5502.0,4,9.4,Rural,295584.0,2.7,0.23529411764705882
1232.0,2,1.3,24.0,2.0,2978.0,3,0.4,Rural,158201.0,3.3,0.12
2019.0,3,2.4,31.0,0.0,6492.0,4,9.9,Suburb,335021.0,5.4,0.125
2795.0,5,3.2,20.0,1.0,6327.0,2,7.0,Rural,298161.0,8.2,0.09523809523809523
1680.0,2,1.6,3.0,2.0,3096.0,1,1.8,Downtown,307507.0,3.6,0.25
1334.0,4,2.1,25.0,0.0,2309.0,3,0.4,Suburb,234510.0,6.1,0.11538461538461539
1441.0,2,1.6,23.0,0.0,4627.0,2,0.9,Downtown,261654.0,3.6,0.08333333333333333
1201.0,5,3.4,0.0,2.0,1914.0,1,6.0,Suburb,187001.0,8.4,1.0
1368.0,3,2.6,11.0,2.0,2982.0,1,11.4,Suburb,226986.0,5.6,0.08333333333333333
1596.0,4,3.0,8.0,1.0,2602.0,2,3.3,Suburb,258766.0,7.0,0.2222222222222222
1027.0,3,1.7,22.0,2.0,3059.0,9,3.8,Suburb,267251.0,4.7,0.391304347826087
1809.0,4,3.4,5.0,2.0,4145.0,5,21.8,Suburb,315032.0,7.4,0.8333333333333334
2296.0,2,1.8,18.0,1.0,4610.0,9,1.9,Suburb,353868.0,3.8,0.47368421052631576
1301.0,2,1.8,49.0,0.0,2642.0,8,0.9,Downtown,294249.0,3.8,0.16
2636.0,5,3.5,32.0,3.0,8330.0,6,3.4,Suburb,448478.0,8.5,0.18181818181818182
2081.0,5,3.2,51.0,1.0,5148.0,1,11.0,Downtown,346804.0,8.2,0.019230769230769232
2367.0,4,3.0,77.0,0.0,6749.0,10,7.9,Downtown,427108.0,7.0,0.1282051282051282
1438.0,4,3.1,0.0,2.0,4692.0,5,4.3,Suburb,314149.0,7.1,5.0
2270.0,4,2.0,19.0,2.0,7432.0,1,26.8,Suburb,324943.0,6.0,0.05
1199.0,2,1.4,11.0,1.0,2345.0,7,10.6,Suburb,248533.0,3.4,0.5833333333333334
2290.0,3,2.2,39.0,1.0,7765.0,10,0.5,Suburb,394377.0,5.2,0.25
1895.0,3,2.4,6.0,1.0,2382.0,8,10.9,Suburb,333739.0,5.4,1.1428571428571428
2104.0,4,3.5,79.0,3.0,4348.0,8,0.2,Rural,253011.0,7.5,0.1
